train_loss,valid_loss
21.50777358777608,9.076225993121554
9.791636486642865,4.211013751716776
5.70934210407004,4.537345786300281
4.42235304828152,3.4003335796982745
3.9459117161501394,3.2735343437018445
3.8386988229721077,3.247408495274713
3.817209043025415,3.2373425433403913
3.7697973019927917,3.2721139091359532
3.804854795127099,3.32324314362305
3.768447883590747,3.2685214757148704
3.8497635068323897,3.2369003595111785
3.7560704519134043,3.233458363128862
3.795049129527545,3.285734181142648
3.735478805155938,3.2456338749043177
3.7684459027994213,3.2987252204782105
3.772830823354711,3.243231178199864
3.7179503417322217,3.241214996276142
3.7652595464874428,3.2235872489198543
3.742089746966267,3.2293833283759783
3.6639511918238696,3.2314699993192066
3.716494454496328,3.235135431967423
3.7524102566990662,3.2361702316377423
3.69804746346194,3.269214836519277
3.7801928684727666,3.3264829886503398
3.7422322820287124,3.2796876427821453
3.707264008537621,3.5232586637311054
3.855265016687374,3.296603757226198
3.7369209256607174,3.371222767342058
3.7570773450356114,3.247994434167605
3.6763305974923703,3.254526237617409
3.6666882625593145,3.3037297143299575
3.655322866222701,3.2323857455425387
3.6906593187669374,3.2276981098452313
3.7209762216626316,3.303317361643139
3.7457264539685253,3.247902395516674
3.7398293695223823,3.3990273622162577
3.7206014729100807,3.238980619217829
3.681426671488468,3.3094025930672117
3.7119315752101127,3.2467031547480234
3.7361317885134584,3.3890660870032256
3.7646204143596362,3.3115564925425804
3.7173938296097333,3.2598473286425538
3.739412916401147,3.4736324173580435
3.754787303204587,3.291939841598902
3.7619757557314966,3.2435092337895646
3.6726229230787197,3.273820377814466
3.651253591961908,3.5082300240710933
3.739003369104232,3.294772915406555
3.7124372627466857,3.254919155008482
3.768666198255668,3.4271395776678406
