train_loss,valid_loss
20.98913714967608,13.094742861525939
8.152297696286375,5.914134139146531
4.876865789568297,3.9457001058789305
4.082179678207504,3.245232842237396
3.8364474001619038,3.3220282069386498
3.7069776491769724,3.228521172547811
3.694273219797728,3.2239481912015595
3.6898045401679584,3.2304866475448613
3.6936996662838975,3.226690974988972
3.691553708088876,3.2508163139993584
3.7191400223812288,3.3137907440563272
3.707258879265481,3.2308388368177834
3.673841331110327,3.227925305363679
3.7109023126002527,3.2499256290068717
3.691154029135813,3.278907881865956
3.6627512640821562,3.2258611375473376
3.687339952060113,3.296202470076315
3.6842338373434376,3.2396076712481428
3.6989741362759587,3.2168744985605477
3.646609920678565,3.284178498823745
3.691125809016546,3.2578784083832293
3.696934840160977,3.264229104142338
3.6671012074273976,3.214081166805383
3.6184876314317136,3.2227564615654085
3.6403828686096,3.3064691799305863
3.6955603864835584,3.2222615394231564
3.625257224159506,3.2182848398421005
3.656890125673283,3.228513709099213
3.6525719251026447,3.235352402723091
3.633046756797535,3.381581802058268
3.7104645407687977,3.375431492714538
3.6900735059866485,3.2437007898465264
3.653783089553489,3.2345456922189557
3.689267084822265,3.303776839386618
3.6792529411352297,3.24122463309927
3.6586086692278164,3.2163555770604986
3.5889930897713724,3.2095465736921724
3.628099936129927,3.260111017229338
3.628013442604278,3.278874272069832
3.6676938764736264,3.228176073184778
3.671159769194056,3.2027344290993
3.666595448839725,3.2686513077566928
3.663477098076881,3.2049874944005055
3.58835269111364,3.219382108137123
3.5892622014038706,3.2374668175110375
3.627107126460986,3.2609194204416903
3.5996892208170883,3.1979794544336055
3.5987757108277956,3.251399765133147
3.651338817323182,3.2415457117056166
3.659895765459579,3.2396918035619535
