train_loss,valid_loss
13.322227909689598,5.633229470184602
5.418563716440558,4.782952274348527
4.148040800320645,2.9838171886201033
3.5782257777045463,2.9968479864995556
3.4647085103960156,2.959934823310361
3.397571980899357,2.7753208584189903
3.2575301931600644,2.7611570200117894
3.2651222393648447,2.905617465015942
3.28702566323149,2.6825371677463132
3.232447319513317,2.6474587492331354
3.2031983498669745,2.6317382574247365
3.193279233014785,2.8416853476615924
3.3084803963803058,2.617281514077002
3.2124426727412447,2.668453950447421
3.1483152149968423,2.596321513281137
3.147333174532972,2.6175982414371015
3.1673596607875343,2.614298344750913
3.1820400830280553,2.6084929836102204
3.123299472912574,2.5634913373656327
3.200862783918483,2.6605458883899833
3.2087429569313572,2.645641624352484
3.1645779631815993,2.553631299672606
3.164622734403959,2.7652808997080878
3.2008133542540493,2.58515634846632
3.1344251630115907,2.5502936061198063
3.117108623503959,2.5208538795404456
3.131718632203283,2.514243135387338
3.0794907346980454,2.698501023225565
3.174776457888761,2.7227215375775518
3.184718412373283,2.5182653238092834
3.170504789195082,2.480758039501658
3.2306475623534436,2.714072630998012
3.138733512629442,2.5017910441960582
3.103230267329438,2.4788551642176135
3.115642062380156,2.471135879139397
3.1385981203764133,2.4577631611186046
3.085329601307637,2.539656913721075
3.0605963058369925,2.435404661481873
3.0605130499157034,2.5614065903101433
3.0559721864248535,2.4236954745784636
3.0976463593123444,2.437715616386416
3.100120676812441,2.4561171423604273
3.0495576560838793,2.412851468114819
3.0163282764238546,2.41611753794421
3.092488235673638,2.415815672970873
3.0746269392229464,2.4237099100822657
3.0561250570592797,2.586066164016467
3.10125790267317,2.460127884555373
3.0499256226074,2.5693652445799526
3.034782549915295,2.44551514268305
