train_loss,valid_loss
4.136820718008574,3.5751363795199174
3.6581790277118817,3.2858956128004566
3.5342958442572567,3.314567017866936
3.521889770811904,3.252857726193682
3.5678729226597694,3.2510427054218765
3.5353439699576206,3.2859413417615855
3.541328077889375,3.2405379229459688
3.530814873699015,3.251342433111733
3.5022578908012716,3.308839542251604
3.542181676406583,3.286627385589547
3.5466515634310904,3.2995211706801677
3.5607055532956156,3.2396858831043462
3.501678460320512,3.2551165357724283
3.5376870711534676,3.24191803243524
3.4957509548110273,3.2577675197928504
3.5188438895534815,3.257950179457261
3.503191832011352,3.234468456924391
3.517608031329789,3.246250471554694
3.500440894446655,3.2864572518515742
3.5303869684340277,3.2743905119646035
3.5748415716459228,3.2928442684350214
3.536701993992996,3.2642850494047524
3.5558740029391434,3.3598198585981933
3.5798796786101903,3.2574604197865167
3.552897289313105,3.277856067231625
3.528839809517003,3.2631132587533096
3.5185385503617574,3.2764122809631875
3.564930708457643,3.2920050653737993
3.53349585509436,3.331547114443915
3.5205778017160028,3.2675875299601818
3.4988608218934485,3.3603855509267206
3.5630056907658414,3.27090959247922
3.4975308569389267,3.2594455468225965
3.538233589804508,3.341822684246437
3.582615614312851,3.2439116101612653
3.4961090283539766,3.2739208187022673
3.5254696160301133,3.28395033421944
3.5358888644707056,3.2756150037181304
3.546089473302618,3.2833727256479364
3.500549503730597,3.3591754219783296
3.577325460471749,3.255868366919118
3.5165825169109546,3.280865443757667
3.5108736635852127,3.3132216707201767
3.533912646139839,3.344938424352093
3.5336139184911803,3.2815387091208357
3.514412616269226,3.2727150672397625
3.538026046302113,3.2423052357164543
3.513566983002868,3.2400118924586514
3.501852417500689,3.2543898319619364
3.5246204401709837,3.250891488485575
